TurbID,DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
1,2020-01-26 21:30:00,4.4,14700.0,99,3.0,87,1012,3.0,4032.0,4076.0
1,2020-01-26 21:45:00,4.4,14415.0,98,2.8,88,1012,3.0,3295.0,2757.0
1,2020-01-26 22:00:00,4.5,14130.0,95,2.6,89,1012,3.3,5580.0,5722.0
1,2020-01-26 22:15:00,4.5,13873.0,93,2.4,89,1012,2.7,1971.0,2261.0
1,2020-01-26 22:30:00,4.4,13645.0,90,2.3,89,1012,2.9,3046.0,2653.0
1,2020-01-26 22:45:00,4.4,13417.0,87,2.2,88,1012,2.7,1783.0,1947.0
1,2020-01-26 23:00:00,4.3,13189.0,85,2.1,88,1012,2.7,1159.0,923.0
1,2020-01-26 23:15:00,4.3,13084.0,82,2.0,88,1012,2.8,1861.0,2592.0
1,2020-01-26 23:30:00,4.3,13103.0,79,1.9,88,1012,3.2,2637.0,2259.0
1,2020-01-26 23:45:00,4.3,13122.0,78,1.8,88,1012,2.7,1095.0,1016.0
1,2020-01-27 00:00:00,2.5,8664.0,90,0.9,91,1012,2.4,295.0,421.0
1,2020-01-27 00:15:00,2.5,8932.0,83,0.7,91,1012,2.4,-72.0,-224.0
1,2020-01-27 00:30:00,2.7,9382.0,77,0.5,91,1012,2.4,106.0,-8.0
1,2020-01-27 00:45:00,2.8,9833.0,73,0.3,90,1013,2.5,113.0,-70.0
1,2020-01-27 01:00:00,3.0,10283.0,69,0.1,90,1013,2.6,-25.0,-209.0
1,2020-01-27 01:15:00,3.1,10787.0,65,-0.1,90,1013,2.5,-60.0,-218.0
1,2020-01-27 01:30:00,3.2,11345.0,62,-0.4,90,1013,2.4,-21.0,-210.0
1,2020-01-27 01:45:00,3.4,11903.0,60,-0.6,90,1012,2.3,-88.0,-289.0
1,2020-01-27 02:00:00,3.5,12461.0,57,-0.9,90,1012,3.0,-22.0,-282.0
1,2020-01-27 02:15:00,3.5,12888.0,57,-1.1,90,1012,3.2,1906.0,2575.0
1,2020-01-27 02:30:00,3.5,13185.0,59,-1.3,90,1012,2.7,1400.0,1190.0
1,2020-01-27 02:45:00,3.5,13482.0,61,-1.6,89,1012,3.5,2945.0,2366.0
1,2020-01-27 03:00:00,3.6,13779.0,63,-1.8,89,1012,3.8,7684.0,6323.0
1,2020-01-27 03:15:00,3.6,14147.0,66,-2.0,89,1012,3.3,4202.0,5355.0
1,2020-01-27 03:30:00,3.7,14587.0,68,-2.1,89,1012,2.7,1045.0,1118.0
1,2020-01-27 03:45:00,3.8,15027.0,68,-2.2,88,1012,2.2,-61.0,-164.0
1,2020-01-27 04:00:00,3.8,15467.0,70,-2.3,88,1012,3.1,216.0,-29.0
1,2020-01-27 04:15:00,4.0,15992.0,71,-2.4,88,1012,3.5,4167.0,4067.0
1,2020-01-27 04:30:00,4.1,16603.0,72,-2.5,88,1012,3.7,6919.0,6006.0
1,2020-01-27 04:45:00,4.2,17213.0,72,-2.6,87,1012,3.7,8087.0,7944.0
1,2020-01-27 05:00:00,4.3,17824.0,72,-2.7,87,1012,3.8,8423.0,8000.0
1,2020-01-27 05:15:00,4.4,18159.0,73,-2.7,87,1012,4.1,12544.0,11800.0
1,2020-01-27 05:30:00,4.4,18220.0,74,-2.8,86,1012,4.4,15658.0,15557.0
1,2020-01-27 05:45:00,4.4,18280.0,76,-2.9,86,1012,4.7,17837.0,17798.0
1,2020-01-27 06:00:00,4.4,18341.0,77,-3.0,85,1012,4.3,14688.0,15403.0
1,2020-01-27 06:15:00,4.5,18494.0,78,-3.0,84,1012,3.7,8056.0,8374.0
1,2020-01-27 06:30:00,4.7,18741.0,80,-2.9,83,1012,3.3,4544.0,4993.0
1,2020-01-27 06:45:00,4.9,18987.0,82,-2.7,82,1012,3.5,5422.0,5422.0
1,2020-01-27 07:00:00,5.0,19234.0,83,-2.6,81,1012,3.4,4236.0,3775.0
1,2020-01-27 07:15:00,5.1,19137.0,84,-2.3,79,1012,3.5,5452.0,5187.0
1,2020-01-27 07:30:00,5.0,18696.0,84,-1.9,78,1012,3.5,5038.0,4541.0
1,2020-01-27 07:45:00,5.0,18255.0,85,-1.5,76,1013,3.7,7044.0,6999.0
1,2020-01-27 08:00:00,4.9,17814.0,85,-1.1,75,1013,3.9,9212.0,7908.0
1,2020-01-27 08:15:00,4.8,16988.0,86,-0.5,73,1013,3.9,9840.0,9643.0
1,2020-01-27 08:30:00,4.5,15777.0,90,0.2,72,1013,3.4,6391.0,5744.0
1,2020-01-27 08:45:00,4.3,14567.0,93,0.9,70,1013,3.3,6757.0,6725.0
1,2020-01-27 09:00:00,4.0,13356.0,97,1.6,69,1013,3.7,8388.0,7679.0
1,2020-01-27 09:15:00,3.9,12151.0,100,2.2,68,1013,3.9,9398.0,9367.0
1,2020-01-27 09:30:00,3.6,10950.0,103,2.8,67,1013,3.8,7865.0,7845.0
1,2020-01-27 09:45:00,3.4,9749.0,107,3.5,66,1013,3.8,8382.0,8390.0
1,2020-01-27 10:00:00,3.1,8548.0,111,4.1,65,1013,3.7,6857.0,6732.0
1,2020-01-27 10:15:00,3.0,7775.0,116,4.7,65,1013,3.2,4119.0,4311.0
1,2020-01-27 10:30:00,3.0,7432.0,118,5.2,64,1013,3.1,3231.0,3155.0
1,2020-01-27 10:45:00,3.0,7089.0,120,5.7,63,1013,2.7,611.0,608.0
1,2020-01-27 11:00:00,3.0,6746.0,123,6.2,62,1013,2.4,87.0,-15.0
1,2020-01-27 11:15:00,3.0,6386.0,123,6.6,60,1013,1.8,-106.0,-314.0
1,2020-01-27 11:30:00,2.9,6011.0,124,7.0,57,1013,1.7,-104.0,-305.0
1,2020-01-27 11:45:00,2.9,5636.0,125,7.3,54,1012,2.0,-103.0,-292.0
1,2020-01-27 12:00:00,2.9,5261.0,126,7.7,51,1012,1.6,-108.0,-283.0
1,2020-01-27 12:15:00,2.8,4855.0,129,8.0,49,1012,1.7,-102.0,-296.0
1,2020-01-27 12:30:00,2.8,4420.0,134,8.2,47,1012,1.3,-95.0,-309.0
1,2020-01-27 12:45:00,2.8,3985.0,136,8.5,46,1011,1.0,-75.0,-263.0
1,2020-01-27 13:00:00,2.7,3550.0,141,8.7,44,1011,1.3,-112.0,-285.0
1,2020-01-27 13:15:00,2.6,3211.0,141,8.8,43,1011,1.7,-99.0,-300.0
1,2020-01-27 13:30:00,2.5,2969.0,140,8.8,42,1011,1.9,-109.0,-270.0
1,2020-01-27 13:45:00,2.4,2728.0,138,8.9,42,1010,1.9,-121.0,-294.0
1,2020-01-27 14:00:00,2.3,2486.0,137,8.9,41,1010,2.0,-107.0,-326.0
1,2020-01-27 14:15:00,2.3,2398.0,133,8.9,41,1010,1.5,-92.0,-300.0
1,2020-01-27 14:30:00,2.3,2465.0,130,8.9,41,1010,1.3,-80.0,-272.0
1,2020-01-27 14:45:00,2.4,2532.0,126,8.9,41,1009,1.3,-117.0,-286.0
1,2020-01-27 15:00:00,2.4,2599.0,123,8.9,41,1009,1.3,-110.0,-296.0
1,2020-01-27 15:15:00,2.5,2636.0,124,8.9,41,1009,1.3,-104.0,-273.0
1,2020-01-27 15:30:00,2.5,2643.0,127,8.8,42,1009,1.4,-104.0,-272.0
1,2020-01-27 15:45:00,2.5,2650.0,132,8.7,43,1009,1.5,-110.0,-293.0
1,2020-01-27 16:00:00,2.5,2657.0,135,8.6,44,1009,1.4,-107.0,-307.0
1,2020-01-27 16:15:00,2.7,2787.0,135,8.2,46,1009,1.4,-83.0,-283.0
1,2020-01-27 16:30:00,2.8,3038.0,129,7.6,51,1009,1.6,-137.0,-306.0
1,2020-01-27 16:45:00,2.9,3289.0,125,6.9,56,1009,1.4,-114.0,-303.0
1,2020-01-27 17:00:00,3.1,3540.0,121,6.3,61,1009,1.6,-104.0,-296.0
1,2020-01-27 17:15:00,3.3,3896.0,117,5.7,64,1009,2.1,-106.0,-270.0
1,2020-01-27 17:30:00,3.5,4357.0,114,5.2,65,1009,2.2,-137.0,-322.0
1,2020-01-27 17:45:00,3.7,4819.0,110,4.6,66,1009,2.4,-103.0,-309.0
1,2020-01-27 18:00:00,4.0,5280.0,108,4.1,67,1009,2.5,-109.0,-309.0
1,2020-01-27 18:15:00,4.2,5889.0,108,3.6,69,1009,2.7,-141.0,-340.0
1,2020-01-27 18:30:00,4.3,6645.0,109,3.3,71,1009,2.7,-5.0,-197.0
1,2020-01-27 18:45:00,4.5,7400.0,110,3.0,74,1009,2.4,-82.0,-251.0
1,2020-01-27 19:00:00,4.6,8156.0,110,2.7,76,1009,2.4,-85.0,-259.0
1,2020-01-27 19:15:00,4.5,8935.0,112,2.4,78,1009,2.7,-27.0,-196.0
1,2020-01-27 19:30:00,4.4,9737.0,117,2.3,80,1009,3.0,535.0,305.0
1,2020-01-27 19:45:00,4.4,10538.0,122,2.1,81,1009,3.6,3170.0,2521.0
1,2020-01-27 20:00:00,4.3,11340.0,127,2.0,83,1009,4.1,11443.0,10819.0
1,2020-01-27 20:15:00,4.2,12357.0,133,1.8,85,1009,4.4,13814.0,13324.0
1,2020-01-27 20:30:00,4.3,13589.0,139,1.6,86,1009,4.8,18240.0,16836.0
1,2020-01-27 20:45:00,4.4,14821.0,145,1.5,87,1009,5.5,28683.0,27502.0
1,2020-01-27 21:00:00,4.5,16053.0,151,1.3,88,1009,5.6,30897.0,30195.0
1,2020-01-27 21:15:00,4.6,17760.0,156,1.2,88,1009,5.6,30529.0,29709.0
1,2020-01-27 21:30:00,4.8,19942.0,160,1.3,88,1009,6.1,40236.0,37920.0
1,2020-01-27 21:45:00,5.0,22123.0,164,1.3,88,1009,5.9,34461.0,34401.0
1,2020-01-27 22:00:00,5.2,24305.0,168,1.4,88,1009,5.7,30130.0,30682.0
1,2020-01-27 22:15:00,5.3,26991.0,171,1.4,88,1009,6.1,37760.0,35016.0
1,2020-01-27 22:30:00,5.3,30181.0,177,1.5,88,1009,7.4,63353.0,60883.0
1,2020-01-27 22:45:00,5.3,33370.0,180,1.6,87,1009,8.0,69291.0,69760.0
1,2020-01-27 23:00:00,5.4,36560.0,185,1.7,87,1009,7.3,57172.0,59535.0
1,2020-01-27 23:15:00,5.5,39836.0,190,1.7,87,1009,7.2,55571.0,55785.0
1,2020-01-27 23:30:00,5.5,43198.0,197,1.6,86,1009,7.5,68718.0,64290.0
1,2020-01-27 23:45:00,5.6,46560.0,202,1.5,86,1009,8.1,78633.0,75695.0
1,2020-01-28 00:00:00,8.6,76062.0,229,3.0,65,1008,8.1,75862.0,74773.0
1,2020-01-28 00:15:00,8.7,77785.0,230,2.9,66,1008,7.2,62334.0,60576.0
1,2020-01-28 00:30:00,8.8,79092.0,231,2.8,67,1008,8.0,74225.0,74293.0
1,2020-01-28 00:45:00,8.9,80399.0,234,2.7,68,1008,6.9,59679.0,59102.0
1,2020-01-28 01:00:00,9.0,81706.0,235,2.6,69,1008,8.0,73728.0,69235.0
1,2020-01-28 01:15:00,9.2,82319.0,238,2.6,69,1008,7.7,73811.0,73563.0
1,2020-01-28 01:30:00,9.4,82237.0,243,2.7,70,1008,8.1,82081.0,78566.0
1,2020-01-28 01:45:00,9.7,82155.0,247,2.8,70,1008,8.5,83274.0,82759.0
1,2020-01-28 02:00:00,10.1,82073.0,251,2.9,71,1008,8.3,82391.0,83584.0
1,2020-01-28 02:15:00,10.2,81331.0,256,2.9,71,1008,8.2,79871.0,79070.0
1,2020-01-28 02:30:00,10.2,79930.0,261,2.9,72,1008,8.1,80377.0,83067.0
1,2020-01-28 02:45:00,10.3,78528.0,267,3.0,72,1008,7.3,67075.0,66868.0
1,2020-01-28 03:00:00,10.5,77127.0,271,3.0,73,1008,6.7,50376.0,50777.0
1,2020-01-28 03:15:00,10.5,76997.0,277,3.0,72,1008,6.5,45686.0,43618.0
1,2020-01-28 03:30:00,10.2,78140.0,284,3.0,71,1008,6.8,54467.0,53877.0
1,2020-01-28 03:45:00,10.2,79283.0,291,3.1,70,1008,7.0,58523.0,59437.0
1,2020-01-28 04:00:00,10.2,80426.0,299,3.1,69,1008,6.8,54887.0,53546.0
1,2020-01-28 04:15:00,10.3,80668.0,305,3.1,66,1008,6.7,50621.0,50259.0
1,2020-01-28 04:30:00,10.3,80011.0,311,3.0,61,1008,6.4,45952.0,46778.0
1,2020-01-28 04:45:00,10.3,79353.0,316,3.0,56,1009,6.2,39643.0,40117.0
1,2020-01-28 05:00:00,10.4,78696.0,322,2.9,51,1009,6.3,40677.0,41126.0
1,2020-01-28 05:15:00,10.5,77425.0,326,2.8,48,1009,6.4,41688.0,41726.0
1,2020-01-28 05:30:00,10.4,75542.0,328,2.5,45,1009,6.2,42675.0,41446.0
1,2020-01-28 05:45:00,10.4,73659.0,329,2.3,42,1010,6.5,49612.0,49141.0
1,2020-01-28 06:00:00,10.3,71776.0,331,2.0,39,1010,7.1,58042.0,57991.0
1,2020-01-28 06:15:00,10.2,69875.0,333,1.8,37,1010,7.7,63491.0,62465.0
1,2020-01-28 06:30:00,10.0,67957.0,334,1.5,38,1010,8.0,74747.0,80069.0
1,2020-01-28 06:45:00,9.9,66038.0,336,1.2,39,1011,7.9,78939.0,76431.0
1,2020-01-28 07:00:00,9.7,64120.0,337,0.9,40,1011,7.8,78838.0,80363.0
1,2020-01-28 07:15:00,9.5,62801.0,338,0.7,41,1011,8.0,78749.0,78151.0
1,2020-01-28 07:30:00,9.3,62082.0,337,0.6,42,1012,6.7,56976.0,56847.0
1,2020-01-28 07:45:00,9.0,61363.0,337,0.5,43,1012,6.5,49708.0,47423.0
1,2020-01-28 08:00:00,8.9,60644.0,336,0.4,44,1013,5.8,36729.0,35796.0
1,2020-01-28 08:15:00,8.6,59880.0,335,0.4,44,1013,5.8,35247.0,35643.0
1,2020-01-28 08:30:00,8.2,59072.0,335,0.7,43,1013,5.6,31452.0,27979.0
1,2020-01-28 08:45:00,7.9,58263.0,334,1.0,42,1014,5.7,34763.0,36337.0
1,2020-01-28 09:00:00,7.5,57455.0,334,1.3,41,1014,5.3,26062.0,23929.0
1,2020-01-28 09:15:00,7.3,57580.0,334,1.5,40,1014,4.7,16661.0,16037.0
1,2020-01-28 09:30:00,7.4,58637.0,334,1.7,38,1014,3.5,7254.0,5601.0
1,2020-01-28 09:45:00,7.6,59694.0,336,2.0,36,1015,4.3,10429.0,7975.0
1,2020-01-28 10:00:00,7.7,60751.0,336,2.2,34,1015,7.9,58035.0,50467.0
1,2020-01-28 10:15:00,7.7,61495.0,336,2.4,33,1015,8.5,77994.0,77160.0
1,2020-01-28 10:30:00,7.7,61928.0,336,2.6,32,1015,8.9,85450.0,84637.0
1,2020-01-28 10:45:00,7.6,62360.0,335,2.7,31,1015,9.2,89754.0,91178.0
1,2020-01-28 11:00:00,7.5,62793.0,335,2.9,30,1015,9.8,91260.0,95439.0
1,2020-01-28 11:15:00,7.6,63627.0,334,3.1,30,1015,10.4,90697.0,92673.0
1,2020-01-28 11:30:00,7.6,64864.0,332,3.2,29,1015,11.6,92013.0,97271.0
1,2020-01-28 11:45:00,7.6,66100.0,331,3.3,29,1015,11.1,91294.0,91835.0
1,2020-01-28 12:00:00,7.6,67337.0,329,3.4,28,1015,11.4,95168.0,96594.0
1,2020-01-28 12:15:00,7.7,68402.0,328,3.5,28,1015,13.5,95659.0,97460.0
1,2020-01-28 12:30:00,7.7,69295.0,326,3.6,27,1015,12.0,95472.0,97497.0
1,2020-01-28 12:45:00,7.8,70188.0,325,3.6,27,1015,11.8,96430.0,98178.0
1,2020-01-28 13:00:00,7.9,71081.0,323,3.7,26,1015,10.4,94276.0,98529.0
1,2020-01-28 13:15:00,8.0,71483.0,322,3.7,26,1015,10.1,92560.0,95704.0
1,2020-01-28 13:30:00,8.0,71394.0,321,3.7,25,1015,9.9,92093.0,95883.0
1,2020-01-28 13:45:00,8.0,71305.0,321,3.7,25,1015,9.4,88558.0,87171.0
1,2020-01-28 14:00:00,8.0,71216.0,320,3.7,24,1015,10.6,90918.0,94590.0
1,2020-01-28 14:15:00,7.9,70785.0,319,3.7,24,1015,10.4,93594.0,93280.0
1,2020-01-28 14:30:00,7.9,70011.0,319,3.6,24,1015,10.0,91162.0,94199.0
1,2020-01-28 14:45:00,7.8,69236.0,317,3.6,24,1015,9.6,84085.0,85561.0
1,2020-01-28 15:00:00,7.7,68462.0,317,3.5,24,1015,8.3,77865.0,80936.0
1,2020-01-28 15:15:00,7.6,67007.0,316,3.5,24,1015,9.1,84204.0,87982.0
1,2020-01-28 15:30:00,7.6,64870.0,315,3.4,24,1015,7.8,74875.0,74038.0
1,2020-01-28 15:45:00,7.6,62734.0,314,3.3,23,1015,7.4,63249.0,60793.0
1,2020-01-28 16:00:00,7.6,60597.0,313,3.2,23,1015,7.6,66053.0,67592.0
1,2020-01-28 16:15:00,7.4,57080.0,313,2.9,23,1015,7.4,66075.0,64255.0
1,2020-01-28 16:30:00,7.1,52181.0,313,2.6,24,1015,7.5,65913.0,65959.0
1,2020-01-28 16:45:00,7.0,47283.0,313,2.2,24,1016,7.0,59903.0,58440.0
1,2020-01-28 17:00:00,6.8,42384.0,314,1.9,25,1016,6.7,52997.0,52319.0
1,2020-01-28 17:15:00,6.6,37867.0,314,1.4,26,1016,6.1,42051.0,43174.0
1,2020-01-28 17:30:00,6.5,33730.0,315,0.9,27,1016,5.9,35010.0,34098.0
1,2020-01-28 17:45:00,6.4,29594.0,316,0.3,28,1016,6.5,47480.0,46736.0
1,2020-01-28 18:00:00,6.4,25457.0,316,-0.2,29,1016,6.1,41543.0,45122.0
1,2020-01-28 18:15:00,6.2,22460.0,318,-0.7,30,1016,5.9,38784.0,39162.0
1,2020-01-28 18:30:00,6.1,20602.0,319,-1.0,31,1016,5.8,37150.0,37154.0
1,2020-01-28 18:45:00,6.1,18744.0,320,-1.4,32,1016,5.3,25931.0,26252.0
1,2020-01-28 19:00:00,6.0,16886.0,322,-1.7,33,1016,5.1,26311.0,26693.0
1,2020-01-28 19:15:00,5.8,15341.0,324,-2.1,34,1016,5.4,30064.0,28436.0
1,2020-01-28 19:30:00,5.6,14108.0,327,-2.5,36,1016,5.0,22294.0,23715.0
1,2020-01-28 19:45:00,5.4,12875.0,330,-2.9,37,1016,5.3,24101.0,23909.0
1,2020-01-28 20:00:00,5.3,11642.0,333,-3.3,39,1016,5.1,21744.0,21106.0
1,2020-01-28 20:15:00,5.0,10344.0,337,-3.7,41,1016,4.5,14135.0,14224.0
1,2020-01-28 20:30:00,4.6,8982.0,341,-4.0,44,1016,3.4,5633.0,6219.0
1,2020-01-28 20:45:00,4.2,7621.0,346,-4.4,47,1016,2.7,894.0,858.0
1,2020-01-28 21:00:00,3.8,6259.0,353,-4.7,50,1016,2.6,222.0,142.0
1,2020-01-28 21:15:00,3.5,5151.0,0,-4.8,51,1016,3.5,1126.0,283.0
1,2020-01-28 21:30:00,3.0,4297.0,6,-4.7,50,1016,3.0,2057.0,1855.0
1,2020-01-28 21:45:00,2.7,3443.0,17,-4.6,49,1016,3.2,3166.0,3080.0
1,2020-01-28 22:00:00,2.4,2589.0,30,-4.5,48,1016,2.9,1599.0,1150.0
1,2020-01-28 22:15:00,2.2,2186.0,43,-4.5,48,1016,3.3,3776.0,3884.0
1,2020-01-28 22:30:00,2.1,2235.0,59,-4.6,48,1016,4.3,9127.0,8084.0
1,2020-01-28 22:45:00,2.2,2284.0,74,-4.6,48,1016,4.2,10938.0,9583.0
1,2020-01-28 23:00:00,2.4,2333.0,88,-4.7,48,1016,4.2,11584.0,12876.0
1,2020-01-28 23:15:00,2.5,3014.0,97,-4.7,48,1016,5.6,31702.0,29244.0
1,2020-01-28 23:30:00,2.7,4327.0,107,-4.8,49,1016,4.9,20185.0,19228.0
1,2020-01-28 23:45:00,2.9,5640.0,117,-4.9,49,1016,5.8,35936.0,35801.0
1,2020-01-29 00:00:00,4.3,17485.0,99,-5.4,46,1016,5.8,32341.0,31594.0
1,2020-01-29 00:15:00,4.4,19756.0,104,-5.4,46,1016,6.1,39030.0,39786.0
1,2020-01-29 00:30:00,4.6,22115.0,109,-5.4,46,1016,5.5,26965.0,25359.0
1,2020-01-29 00:45:00,4.8,24473.0,114,-5.4,46,1016,5.5,26638.0,27530.0
1,2020-01-29 01:00:00,5.0,26832.0,119,-5.4,46,1016,5.2,23967.0,23144.0
1,2020-01-29 01:15:00,5.1,29187.0,122,-5.4,46,1016,5.1,25394.0,25164.0
1,2020-01-29 01:30:00,5.2,31539.0,126,-5.4,47,1016,5.6,31489.0,31177.0
1,2020-01-29 01:45:00,5.2,33890.0,128,-5.5,47,1016,5.8,31367.0,30289.0
1,2020-01-29 02:00:00,5.3,36242.0,131,-5.5,48,1016,6.1,40261.0,38475.0
1,2020-01-29 02:15:00,5.3,38621.0,134,-5.5,48,1016,6.3,45368.0,44377.0
1,2020-01-29 02:30:00,5.3,41028.0,137,-5.5,49,1016,6.4,49295.0,49313.0
1,2020-01-29 02:45:00,5.4,43434.0,141,-5.5,49,1015,6.6,44283.0,46659.0
1,2020-01-29 03:00:00,5.4,45841.0,144,-5.5,50,1015,5.2,25487.0,25968.0
1,2020-01-29 03:15:00,5.5,47611.0,147,-5.5,50,1015,5.3,25112.0,24565.0
1,2020-01-29 03:30:00,5.6,48745.0,150,-5.5,50,1015,5.6,30381.0,29398.0
1,2020-01-29 03:45:00,5.6,49879.0,153,-5.4,49,1014,5.9,40294.0,38488.0
1,2020-01-29 04:00:00,5.7,51013.0,155,-5.4,49,1014,6.4,45732.0,44271.0
1,2020-01-29 04:15:00,5.9,52095.0,157,-5.4,49,1014,6.6,54303.0,53494.0
1,2020-01-29 04:30:00,5.9,53126.0,158,-5.4,48,1014,6.7,56290.0,56520.0
1,2020-01-29 04:45:00,6.0,54157.0,159,-5.3,48,1014,7.2,63478.0,61376.0
1,2020-01-29 05:00:00,6.0,55188.0,161,-5.3,47,1014,6.9,59556.0,57779.0
1,2020-01-29 05:15:00,6.1,55850.0,161,-5.3,47,1014,6.8,53713.0,53078.0
1,2020-01-29 05:30:00,6.2,56145.0,162,-5.3,47,1014,6.9,57948.0,57379.0
1,2020-01-29 05:45:00,6.2,56440.0,162,-5.3,46,1014,7.3,62694.0,59806.0
1,2020-01-29 06:00:00,6.3,56735.0,163,-5.3,46,1014,7.7,74530.0,72498.0
1,2020-01-29 06:15:00,6.2,56748.0,164,-5.3,46,1014,8.1,78703.0,80479.0
1,2020-01-29 06:30:00,6.3,56481.0,166,-5.3,46,1014,7.8,76734.0,76216.0
1,2020-01-29 06:45:00,6.2,56213.0,168,-5.4,46,1014,7.3,70703.0,67767.0
1,2020-01-29 07:00:00,6.3,55946.0,170,-5.4,46,1014,7.7,70741.0,67532.0
1,2020-01-29 07:15:00,6.3,55407.0,172,-5.2,45,1014,7.6,71034.0,70575.0
1,2020-01-29 07:30:00,6.2,54597.0,174,-4.9,44,1014,7.4,67383.0,66534.0
1,2020-01-29 07:45:00,6.3,53788.0,176,-4.6,43,1014,7.5,68812.0,67256.0
1,2020-01-29 08:00:00,6.3,52978.0,178,-4.3,42,1014,7.1,62773.0,61223.0
1,2020-01-29 08:15:00,6.2,50824.0,180,-3.8,40,1014,6.8,55770.0,55424.0
1,2020-01-29 08:30:00,6.0,47327.0,180,-3.2,37,1014,6.4,51182.0,49892.0
1,2020-01-29 08:45:00,5.8,43830.0,182,-2.5,35,1014,6.3,45235.0,42799.0
1,2020-01-29 09:00:00,5.6,40333.0,183,-1.9,32,1014,6.3,42009.0,41389.0
1,2020-01-29 09:15:00,5.5,38512.0,185,-1.3,30,1014,5.7,34742.0,33900.0
1,2020-01-29 09:30:00,5.6,38367.0,187,-0.6,29,1014,5.1,25042.0,24845.0
1,2020-01-29 09:45:00,5.7,38222.0,190,0.0,27,1014,5.3,24745.0,23610.0
1,2020-01-29 10:00:00,5.8,38077.0,192,0.7,26,1014,5.0,22502.0,24401.0
1,2020-01-29 10:15:00,5.9,38012.0,194,1.3,25,1014,5.3,25839.0,28280.0
1,2020-01-29 10:30:00,5.9,38027.0,196,1.8,25,1014,4.7,18129.0,18943.0
1,2020-01-29 10:45:00,6.1,38043.0,197,2.3,26,1014,4.6,17725.0,16556.0
1,2020-01-29 11:00:00,6.1,38058.0,199,2.8,26,1014,4.8,18049.0,18783.0
1,2020-01-29 11:15:00,6.2,38820.0,201,3.3,27,1014,4.5,15223.0,15360.0
1,2020-01-29 11:30:00,6.4,40329.0,202,3.6,29,1014,4.7,17644.0,15534.0
1,2020-01-29 11:45:00,6.5,41837.0,203,3.9,31,1013,5.2,23603.0,21441.0
1,2020-01-29 12:00:00,6.7,43346.0,204,4.2,33,1013,5.5,28810.0,29741.0
1,2020-01-29 12:15:00,6.8,45169.0,205,4.5,34,1013,5.7,30829.0,30030.0
1,2020-01-29 12:30:00,6.9,47308.0,206,4.8,34,1013,5.8,35871.0,36960.0
1,2020-01-29 12:45:00,7.1,49447.0,207,5.1,34,1012,6.1,37787.0,36438.0
1,2020-01-29 13:00:00,7.2,51586.0,207,5.4,34,1012,6.2,43283.0,46319.0
1,2020-01-29 13:15:00,7.2,52746.0,208,5.6,34,1012,6.4,45807.0,44787.0
1,2020-01-29 13:30:00,7.2,52928.0,208,5.8,34,1012,6.2,38457.0,38753.0
1,2020-01-29 13:45:00,7.2,53110.0,208,5.9,34,1011,5.6,31440.0,32214.0
1,2020-01-29 14:00:00,7.2,53292.0,208,6.1,34,1011,5.1,25914.0,25770.0
1,2020-01-29 14:15:00,7.2,53024.0,208,6.3,34,1011,5.5,32087.0,30391.0
1,2020-01-29 14:30:00,7.1,52305.0,208,6.4,34,1011,5.6,33144.0,32017.0
1,2020-01-29 14:45:00,7.1,51586.0,208,6.5,34,1010,5.9,40430.0,41058.0
1,2020-01-29 15:00:00,7.0,50867.0,207,6.6,34,1010,6.4,42996.0,42367.0
1,2020-01-29 15:15:00,6.9,49308.0,207,6.6,35,1010,6.1,41698.0,42680.0
1,2020-01-29 15:30:00,6.8,46907.0,205,6.5,36,1010,6.3,47387.0,46934.0
1,2020-01-29 15:45:00,6.8,44506.0,204,6.4,37,1010,6.4,43083.0,42858.0
1,2020-01-29 16:00:00,6.7,42105.0,202,6.3,38,1010,6.1,40930.0,40834.0
1,2020-01-29 16:15:00,6.7,41341.0,201,6.1,39,1010,5.5,31679.0,31672.0
1,2020-01-29 16:30:00,6.9,42215.0,199,5.6,40,1010,5.4,27752.0,26824.0
1,2020-01-29 16:45:00,7.1,43090.0,198,5.2,42,1009,5.8,35050.0,35698.0
1,2020-01-29 17:00:00,7.2,43964.0,197,4.7,43,1009,5.8,35743.0,35752.0
1,2020-01-29 17:15:00,7.4,46223.0,196,4.3,45,1009,6.0,35903.0,30997.0
1,2020-01-29 17:30:00,7.7,49866.0,195,3.9,46,1009,5.8,32496.0,31216.0
1,2020-01-29 17:45:00,7.9,53509.0,195,3.4,47,1009,6.3,42175.0,40440.0
1,2020-01-29 18:00:00,8.1,57152.0,194,3.0,48,1009,5.7,37581.0,37232.0
1,2020-01-29 18:15:00,8.2,60160.0,194,2.7,49,1009,5.1,25660.0,26564.0
1,2020-01-29 18:30:00,8.3,62535.0,194,2.6,50,1009,6.1,38701.0,37112.0
1,2020-01-29 18:45:00,8.4,64910.0,195,2.4,50,1009,7.1,60026.0,59378.0
1,2020-01-29 19:00:00,8.5,67285.0,194,2.3,51,1009,7.5,67762.0,65827.0
1,2020-01-29 19:15:00,8.5,69261.0,195,2.2,51,1009,8.1,77897.0,76468.0
1,2020-01-29 19:30:00,8.5,70839.0,196,2.1,51,1009,8.8,86449.0,85334.0
1,2020-01-29 19:45:00,8.6,72416.0,197,2.0,52,1009,8.6,81619.0,83465.0
